stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.00000] opening C:\Users\Tutu\source\repos\PI_II_NORUEGA\x64\Debug\allegro5.cfg r
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88685] removed dtor for sub_bitmap 000002C0AB51A340
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88688] removed dtor for sub_bitmap 000002C0AB51CDE0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88690] removed dtor for sub_bitmap 000002C0AB51A530
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88693] removed dtor for sub_bitmap 000002C0AB519F60
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88695] removed dtor for sub_bitmap 000002C0AB51A910
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88698] removed dtor for sub_bitmap 000002C0AB51AB00
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88700] removed dtor for sub_bitmap 000002C0AB51ACF0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88703] removed dtor for sub_bitmap 000002C0AB51B890
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88705] removed dtor for sub_bitmap 000002C0AB51EF50
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88708] removed dtor for sub_bitmap 000002C0AB51DBF0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88710] removed dtor for sub_bitmap 000002C0AB51E1C0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88713] removed dtor for sub_bitmap 000002C0AB51E5A0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88715] removed dtor for sub_bitmap 000002C0AB520C60
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88718] removed dtor for sub_bitmap 000002C0AB51F520
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88720] removed dtor for sub_bitmap 000002C0AB520E50
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88723] removed dtor for sub_bitmap 000002C0AB520690
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88726] removed dtor for sub_bitmap 000002C0AB521230
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88728] removed dtor for sub_bitmap 000002C0AB51E3B0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88731] removed dtor for sub_bitmap 000002C0AB51D620
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88734] removed dtor for sub_bitmap 000002C0AB520A70
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88736] removed dtor for sub_bitmap 000002C0AB51F140
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88739] removed dtor for sub_bitmap 000002C0AB51EB70
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88741] removed dtor for sub_bitmap 000002C0AB520880
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88744] removed dtor for sub_bitmap 000002C0AB521040
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88746] removed dtor for sub_bitmap 000002C0AB51F330
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88749] removed dtor for sub_bitmap 000002C0AB51F710
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88751] removed dtor for sub_bitmap 000002C0AB5200C0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88754] removed dtor for sub_bitmap 000002C0AB51ED60
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88756] removed dtor for sub_bitmap 000002C0AB51D810
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88759] removed dtor for sub_bitmap 000002C0AB51DDE0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88761] removed dtor for sub_bitmap 000002C0AB51FCE0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88764] removed dtor for sub_bitmap 000002C0AB51FAF0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88766] removed dtor for sub_bitmap 000002C0AB51F900
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88769] removed dtor for sub_bitmap 000002C0AB51FED0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88771] removed dtor for sub_bitmap 000002C0AB5202B0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88774] removed dtor for sub_bitmap 000002C0AB5204A0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88776] removed dtor for sub_bitmap 000002C0AB51DA00
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88779] removed dtor for sub_bitmap 000002C0AB51DFD0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88781] removed dtor for sub_bitmap 000002C0AB51E790
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88784] removed dtor for sub_bitmap 000002C0AB51E980
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88787] removed dtor for sub_bitmap 000002C0AB524F90
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88789] removed dtor for sub_bitmap 000002C0AB526AB0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88792] removed dtor for sub_bitmap 000002C0AB524200
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88794] removed dtor for sub_bitmap 000002C0AB5262F0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88797] removed dtor for sub_bitmap 000002C0AB5243F0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88799] removed dtor for sub_bitmap 000002C0AB5264E0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88802] removed dtor for sub_bitmap 000002C0AB525180
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88804] removed dtor for sub_bitmap 000002C0AB523A40
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88807] removed dtor for sub_bitmap 000002C0AB523C30
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88809] removed dtor for sub_bitmap 000002C0AB527080
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88812] removed dtor for sub_bitmap 000002C0AB525560
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88815] removed dtor for sub_bitmap 000002C0AB523E20
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88818] removed dtor for sub_bitmap 000002C0AB525F10
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88820] removed dtor for sub_bitmap 000002C0AB524BB0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88823] removed dtor for sub_bitmap 000002C0AB527650
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88825] removed dtor for sub_bitmap 000002C0AB524010
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88828] removed dtor for sub_bitmap 000002C0AB525D20
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88830] removed dtor for sub_bitmap 000002C0AB526CA0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88833] removed dtor for sub_bitmap 000002C0AB525370
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88836] removed dtor for sub_bitmap 000002C0AB525940
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88838] removed dtor for sub_bitmap 000002C0AB5266D0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88841] removed dtor for sub_bitmap 000002C0AB526E90
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88843] removed dtor for sub_bitmap 000002C0AB524DA0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88846] removed dtor for sub_bitmap 000002C0AB5268C0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88848] removed dtor for sub_bitmap 000002C0AB5249C0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88851] removed dtor for sub_bitmap 000002C0AB527270
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88853] removed dtor for sub_bitmap 000002C0AB525750
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88856] removed dtor for sub_bitmap 000002C0AB5245E0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88858] removed dtor for sub_bitmap 000002C0AB5247D0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88861] removed dtor for sub_bitmap 000002C0AB525B30
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88863] removed dtor for sub_bitmap 000002C0AB526100
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88866] removed dtor for sub_bitmap 000002C0AB527460
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88868] removed dtor for sub_bitmap 000002C0AB52CEB0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88871] removed dtor for sub_bitmap 000002C0AB5306E0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88873] removed dtor for sub_bitmap 000002C0AB530EA0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88876] removed dtor for sub_bitmap 000002C0AB531090
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88878] removed dtor for sub_bitmap 000002C0AB52E5F0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88881] removed dtor for sub_bitmap 000002C0AB531280
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88883] removed dtor for sub_bitmap 000002C0AB52F570
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88886] removed dtor for sub_bitmap 000002C0AB52E7E0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88888] removed dtor for sub_bitmap 000002C0AB52CCC0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88891] removed dtor for sub_bitmap 000002C0AB5308D0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88894] removed dtor for sub_bitmap 000002C0AB52E020
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88896] removed dtor for sub_bitmap 000002C0AB530AC0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88899] removed dtor for sub_bitmap 000002C0AB529A60
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88902] removed dtor for sub_bitmap 000002C0AB52C500
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88904] removed dtor for sub_bitmap 000002C0AB52A410
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88907] removed dtor for sub_bitmap 000002C0AB52A7F0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88909] removed dtor for sub_bitmap 000002C0AB52D670
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88912] removed dtor for sub_bitmap 000002C0AB52BD40
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88914] removed dtor for sub_bitmap 000002C0AB531470
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88917] removed dtor for sub_bitmap 000002C0AB52B580
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88919] removed dtor for sub_bitmap 000002C0AB529C50
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88922] removed dtor for sub_bitmap 000002C0AB529E40
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88924] removed dtor for sub_bitmap 000002C0AB52D290
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88927] removed dtor for sub_bitmap 000002C0AB52E9D0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88930] removed dtor for sub_bitmap 000002C0AB52F760
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88932] removed dtor for sub_bitmap 000002C0AB52EFA0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88935] removed dtor for sub_bitmap 000002C0AB52EBC0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88937] removed dtor for sub_bitmap 000002C0AB52EDB0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88940] removed dtor for sub_bitmap 000002C0AB52C6F0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88942] removed dtor for sub_bitmap 000002C0AB530CB0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88945] removed dtor for sub_bitmap 000002C0AB52D0A0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88947] removed dtor for sub_bitmap 000002C0AB52DA50
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88950] removed dtor for sub_bitmap 000002C0AB52AFB0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88952] removed dtor for sub_bitmap 000002C0AB52B960
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88955] removed dtor for sub_bitmap 000002C0AB52DC40
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88957] removed dtor for sub_bitmap 000002C0AB52BF30
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88960] removed dtor for sub_bitmap 000002C0AB52E400
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88962] removed dtor for sub_bitmap 000002C0AB52C310
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88965] removed dtor for sub_bitmap 000002C0AB52B770
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88967] removed dtor for sub_bitmap 000002C0AB52A9E0
dtor     D               dtor.c:227  _al_unregister_destructor        [ 246.88970] removed dtor for sub_bitmap 000002C0AB52FF20
